user_id,date,age,age_group,social_media_hours,work_or_study_hours,entertainment_hours,total_screen_time,primary_device,internet_type
1650,2024-04-22,14,13-18,2.0,7.0,2.3,11.3,Mobile,Mobile Data
1651,2024-01-19,37,36-45,3.1,5.2,3.4,11.7,Mobile,Mobile Data
1652,2024-01-20,16,13-18,2.6,6.2,2.0,10.8,Mobile,Mobile Data
1653,2024-11-10,23,19-25,0.9,3.3,3.4,7.6,Tablet,Mobile Data
1654,2024-07-19,26,26-35,3.2,5.0,3.4,11.6,Tablet,WiFi
1655,2024-02-14,22,19-25,3.4,4.8,2.7,10.9,Tablet,WiFi
1656,2024-10-09,44,36-45,3.3,5.3,1.6,10.2,Tablet,WiFi
1657,2024-06-08,39,36-45,3.4,3.6,0.7,7.7,Tablet,Mobile Data
1658,2024-07-16,23,19-25,3.4,1.1,2.1,6.6,Laptop,Mobile Data
1659,2024-05-18,52,46-60,0.3,6.6,3.1,10.0,Mobile,Mobile Data
1660,2024-04-22,66,60+,0.8,1.2,1.5,3.5,Mobile,Mobile Data
1661,2024-04-14,24,19-25,2.1,2.4,1.1,5.6,Laptop,Mobile Data
1662,2024-03-08,25,19-25,1.3,3.5,2.0,6.8,Laptop,WiFi
1663,2024-11-03,19,19-25,1.7,1.8,2.3,5.8,Mobile,Mobile Data
1664,2024-10-30,19,19-25,2.6,3.6,3.1,9.3,Mobile,Mobile Data
1665,2024-07-02,19,19-25,0.6,4.3,0.8,5.7,Tablet,Mobile Data
1666,2024-08-31,73,60+,2.6,6.1,2.9,11.6,Laptop,WiFi
1667,2024-04-21,60,46-60,2.4,6.1,1.2,9.7,Tablet,Mobile Data
1668,2024-05-10,23,19-25,2.3,1.3,2.2,5.8,Tablet,WiFi
1669,2024-12-31,14,13-18,3.1,1.2,2.3,6.6,Tablet,WiFi
1670,2024-08-15,28,26-35,2.4,6.7,1.7,10.8,Laptop,WiFi
1671,2024-02-01,51,46-60,3.0,4.4,2.4,9.8,Mobile,Mobile Data
1672,2024-02-12,69,60+,2.2,1.2,2.8,6.2,Tablet,Mobile Data
1673,2024-12-30,31,26-35,0.9,5.0,0.9,6.8,Laptop,Mobile Data
1674,2024-10-21,23,19-25,3.0,2.9,1.3,7.2,Laptop,Mobile Data
1675,2024-03-21,27,26-35,0.5,5.9,2.2,8.6,Mobile,WiFi
1676,2024-07-29,63,60+,2.8,1.6,2.7,7.1,Tablet,Mobile Data
1677,2024-09-26,60,46-60,1.5,2.7,3.1,7.3,Tablet,Mobile Data
1678,2024-08-01,18,13-18,2.5,5.5,3.1,11.1,Laptop,WiFi
1679,2024-02-14,22,19-25,1.8,4.8,3.4,10.0,Mobile,Mobile Data
1680,2024-03-24,13,13-18,1.8,6.6,2.1,10.5,Mobile,Mobile Data
1681,2024-01-15,17,13-18,0.4,2.1,1.1,3.6,Mobile,Mobile Data
1682,2024-09-29,63,60+,3.2,6.4,3.5,13.1,Laptop,WiFi
1683,2024-07-13,19,19-25,0.6,5.3,2.0,7.9,Mobile,Mobile Data
1684,2024-05-20,38,36-45,1.0,4.4,2.4,7.8,Tablet,Mobile Data
1685,2024-07-15,14,13-18,3.7,1.3,3.2,8.2,Laptop,Mobile Data
1686,2024-02-05,17,13-18,1.3,3.2,2.6,7.1,Tablet,Mobile Data
1687,2024-08-31,45,36-45,3.9,1.9,3.4,9.2,Laptop,Mobile Data
1688,2024-10-06,26,26-35,3.5,4.3,2.3,10.1,Mobile,WiFi
1689,2024-02-15,24,19-25,1.2,3.0,2.2,6.4,Laptop,WiFi
1690,2024-07-21,47,46-60,1.5,6.5,2.1,10.1,Laptop,WiFi
1691,2024-10-21,25,19-25,3.6,4.7,1.0,9.3,Mobile,WiFi
1692,2024-01-24,23,19-25,1.2,3.8,1.8,6.8,Laptop,WiFi
1693,2024-01-17,31,26-35,2.1,4.7,2.6,9.4,Tablet,Mobile Data
1694,2024-03-29,13,13-18,3.4,3.1,1.6,8.1,Mobile,WiFi
1695,2024-12-09,16,13-18,2.1,3.1,2.2,7.4,Tablet,Mobile Data
1696,2024-09-10,23,19-25,1.5,6.7,2.8,11.0,Laptop,WiFi
1697,2024-08-13,13,13-18,1.9,5.5,1.2,8.6,Tablet,Mobile Data
1698,2024-02-08,30,26-35,3.4,3.7,2.4,9.5,Tablet,WiFi
1699,2024-03-11,43,36-45,2.8,7.0,3.2,13.0,Tablet,Mobile Data
1700,2024-04-02,32,26-35,2.6,6.9,2.4,11.9,Tablet,Mobile Data
1701,2024-11-22,40,36-45,0.6,2.3,3.1,6.0,Laptop,Mobile Data
1702,2024-02-01,57,46-60,2.1,2.1,1.1,5.3,Tablet,Mobile Data
1703,2024-12-05,19,19-25,0.4,1.9,3.0,5.3,Laptop,Mobile Data
1704,2024-02-09,32,26-35,2.6,3.5,2.4,8.5,Mobile,WiFi
1705,2024-12-23,23,19-25,2.9,5.6,0.8,9.3,Tablet,Mobile Data
1706,2024-11-28,18,13-18,1.9,6.5,2.9,11.3,Laptop,Mobile Data
1707,2024-09-14,50,46-60,3.9,5.2,2.9,12.0,Mobile,WiFi
1708,2024-11-15,45,36-45,3.8,4.5,0.8,9.1,Laptop,WiFi
1709,2024-12-08,71,60+,0.7,1.7,1.3,3.7,Laptop,WiFi
1710,2024-07-06,24,19-25,2.4,4.7,2.4,9.5,Tablet,Mobile Data
1711,2024-10-26,17,13-18,2.7,5.8,1.6,10.1,Tablet,Mobile Data
1712,2024-08-10,31,26-35,2.9,6.5,3.4,12.8,Tablet,WiFi
1713,2024-03-12,30,26-35,2.0,6.2,1.3,9.5,Tablet,Mobile Data
1714,2024-01-24,14,13-18,2.0,2.2,1.6,5.8,Tablet,WiFi
1715,2024-09-27,63,60+,3.6,6.8,3.5,13.9,Laptop,Mobile Data
1716,2024-07-12,60,46-60,3.9,6.5,0.6,11.0,Mobile,WiFi
1717,2024-07-30,24,19-25,3.8,5.8,1.2,10.8,Tablet,WiFi
1718,2024-05-10,13,13-18,0.2,1.3,0.7,2.2,Mobile,WiFi
1719,2024-09-30,18,13-18,2.9,2.1,2.0,7.0,Laptop,Mobile Data
1720,2024-07-02,45,36-45,3.7,4.9,0.8,9.4,Laptop,WiFi
1721,2024-10-16,40,36-45,1.7,6.6,3.2,11.5,Tablet,Mobile Data
1722,2024-05-17,19,19-25,0.4,1.4,3.3,5.1,Tablet,WiFi
1723,2024-12-27,49,46-60,0.2,4.4,3.3,7.9,Tablet,WiFi
1724,2024-09-13,53,46-60,1.4,3.5,2.4,7.3,Mobile,WiFi
1725,2024-11-25,51,46-60,0.8,4.0,3.1,7.9,Laptop,Mobile Data
1726,2024-02-10,33,26-35,2.9,1.7,1.2,5.8,Laptop,WiFi
1727,2024-04-28,60,46-60,1.2,3.5,1.7,6.4,Mobile,WiFi
1728,2024-05-31,40,36-45,1.0,3.9,3.4,8.3,Mobile,Mobile Data
1729,2024-07-14,32,26-35,3.5,2.0,1.9,7.4,Tablet,Mobile Data
1730,2024-12-14,13,13-18,2.4,1.5,2.4,6.3,Mobile,Mobile Data
1731,2024-02-07,67,60+,0.6,6.1,3.0,9.7,Mobile,Mobile Data
1732,2024-01-26,38,36-45,0.4,5.7,2.3,8.4,Tablet,Mobile Data
1733,2024-03-06,22,19-25,2.0,3.3,0.6,5.9,Laptop,WiFi
1734,2024-11-28,46,46-60,0.5,2.5,3.3,6.3,Tablet,Mobile Data
1735,2024-05-20,17,13-18,2.3,2.0,2.3,6.6,Tablet,Mobile Data
1736,2024-07-30,26,26-35,0.5,6.1,0.8,7.4,Laptop,WiFi
1737,2024-04-20,30,26-35,1.9,5.8,3.2,10.9,Mobile,Mobile Data
1738,2024-12-23,37,36-45,3.0,6.5,2.8,12.3,Tablet,Mobile Data
1739,2024-11-27,40,36-45,3.8,2.7,0.6,7.1,Laptop,Mobile Data
1740,2024-05-06,18,13-18,1.3,3.4,1.9,6.6,Laptop,Mobile Data
1741,2024-09-01,19,19-25,2.3,4.9,2.8,10.0,Mobile,Mobile Data
1742,2024-05-25,54,46-60,3.7,3.9,0.5,8.1,Tablet,Mobile Data
1743,2024-10-01,49,46-60,0.2,2.6,1.2,4.0,Mobile,WiFi
1744,2024-04-28,45,36-45,2.3,1.1,0.5,3.9,Laptop,WiFi
1745,2024-01-25,39,36-45,2.5,5.0,3.4,10.9,Mobile,WiFi
1746,2024-09-19,65,60+,3.8,2.4,0.6,6.8,Mobile,Mobile Data
1747,2024-12-05,19,19-25,0.8,2.6,1.4,4.8,Mobile,WiFi
1748,2024-09-27,21,19-25,1.4,1.9,1.6,4.9,Mobile,WiFi
1749,2024-03-23,17,13-18,0.6,4.4,0.7,5.7,Tablet,WiFi
1750,2024-03-02,41,36-45,2.1,6.4,2.0,10.5,Tablet,Mobile Data
1751,2024-05-02,55,46-60,3.8,5.2,1.5,10.5,Mobile,WiFi
1752,2024-05-08,14,13-18,2.2,6.3,2.6,11.1,Mobile,WiFi
1753,2024-04-24,65,60+,1.5,4.1,2.4,8.0,Tablet,WiFi
1754,2024-09-10,21,19-25,1.5,6.2,3.0,10.7,Tablet,Mobile Data
1755,2024-01-10,38,36-45,3.6,4.9,3.3,11.8,Tablet,Mobile Data
1756,2024-04-18,29,26-35,3.0,4.9,3.4,11.3,Laptop,Mobile Data
1757,2024-01-07,47,46-60,2.7,6.4,2.1,11.2,Mobile,WiFi
1758,2024-07-02,69,60+,1.8,5.2,0.7,7.7,Laptop,Mobile Data
1759,2024-02-01,45,36-45,1.1,4.6,2.7,8.4,Laptop,WiFi
1760,2024-07-04,63,60+,2.0,4.5,1.6,8.1,Tablet,WiFi
1761,2024-08-14,44,36-45,1.4,4.7,1.8,7.9,Tablet,WiFi
1762,2024-11-23,14,13-18,2.1,6.6,0.9,9.6,Tablet,WiFi
1763,2024-11-08,31,26-35,2.2,2.3,2.6,7.1,Tablet,WiFi
1764,2024-02-12,25,19-25,1.6,5.9,2.9,10.4,Mobile,WiFi
1765,2024-06-03,24,19-25,0.3,2.1,2.3,4.7,Laptop,Mobile Data
1766,2024-08-10,17,13-18,1.3,5.8,2.6,9.7,Tablet,Mobile Data
1767,2024-09-22,51,46-60,3.3,5.5,1.8,10.6,Tablet,WiFi
1768,2024-04-04,73,60+,2.1,6.2,3.5,11.8,Laptop,Mobile Data
1769,2024-01-29,38,36-45,1.5,1.6,1.2,4.3,Laptop,WiFi
1770,2024-06-07,37,36-45,2.7,6.8,2.9,12.4,Laptop,WiFi
1771,2024-02-20,19,19-25,2.2,5.3,2.9,10.4,Mobile,WiFi
1772,2024-11-16,24,19-25,1.3,5.2,0.7,7.2,Mobile,WiFi
1773,2024-06-14,42,36-45,0.9,6.2,2.9,10.0,Tablet,WiFi
1774,2024-12-11,68,60+,3.4,5.9,1.0,10.3,Tablet,WiFi
1775,2024-09-23,47,46-60,3.5,4.3,2.2,10.0,Laptop,WiFi
1776,2024-05-20,27,26-35,0.3,5.7,1.7,7.7,Mobile,Mobile Data
1777,2024-06-25,68,60+,2.7,2.1,0.5,5.3,Laptop,WiFi
1778,2024-11-16,53,46-60,1.9,5.7,2.2,9.8,Mobile,Mobile Data
1779,2024-08-23,72,60+,2.7,4.5,1.2,8.4,Laptop,WiFi
1780,2024-08-31,74,60+,1.6,2.9,1.2,5.7,Tablet,Mobile Data
1781,2024-10-03,15,13-18,3.0,2.8,2.8,8.6,Mobile,WiFi
1782,2024-07-24,39,36-45,3.8,3.8,2.1,9.7,Laptop,WiFi
1783,2024-11-28,29,26-35,1.2,2.8,0.9,4.9,Laptop,Mobile Data
1784,2024-06-12,50,46-60,2.4,4.6,2.9,9.9,Tablet,WiFi
1785,2024-04-05,23,19-25,1.1,1.6,2.6,5.3,Tablet,WiFi
1786,2024-01-03,40,36-45,1.5,4.8,1.9,8.2,Mobile,Mobile Data
1787,2024-01-29,70,60+,3.1,2.1,1.1,6.3,Tablet,Mobile Data
1788,2024-07-30,14,13-18,1.7,4.6,0.7,7.0,Mobile,WiFi
1789,2024-12-28,45,36-45,3.4,2.1,2.2,7.7,Tablet,Mobile Data
1790,2024-02-04,34,26-35,2.5,4.2,3.4,10.1,Tablet,WiFi
1791,2024-06-12,43,36-45,2.2,4.2,2.0,8.4,Laptop,Mobile Data
1792,2024-02-14,15,13-18,2.6,6.9,2.0,11.5,Laptop,Mobile Data
1793,2024-10-06,42,36-45,3.2,3.8,1.1,8.1,Laptop,Mobile Data
1794,2024-03-31,72,60+,0.5,4.9,2.7,8.1,Laptop,Mobile Data
1795,2024-03-20,29,26-35,2.6,6.8,3.2,12.6,Mobile,WiFi
1796,2024-01-15,65,60+,0.3,3.6,2.7,6.6,Laptop,Mobile Data
1797,2024-05-27,36,36-45,1.8,6.5,2.6,10.9,Tablet,Mobile Data
1798,2024-04-17,40,36-45,3.6,2.2,0.7,6.5,Laptop,Mobile Data
1799,2024-10-15,44,36-45,1.4,5.9,1.0,8.3,Tablet,WiFi
1800,2024-10-25,60,46-60,2.1,2.9,0.9,5.9,Mobile,WiFi
1801,2024-06-14,64,60+,0.9,4.1,2.7,7.7,Laptop,WiFi
1802,2024-11-28,37,36-45,2.9,7.0,3.4,13.3,Laptop,Mobile Data
1803,2024-09-02,32,26-35,0.4,5.0,2.1,7.5,Tablet,WiFi
1804,2024-06-24,51,46-60,2.0,3.9,1.4,7.3,Tablet,WiFi
1805,2024-07-27,18,13-18,1.2,1.1,1.5,3.8,Laptop,WiFi
1806,2024-04-27,22,19-25,2.3,6.8,1.2,10.3,Mobile,WiFi
1807,2024-08-03,22,19-25,0.5,6.1,3.4,10.0,Laptop,WiFi
1808,2024-07-07,58,46-60,2.0,5.7,3.1,10.8,Tablet,WiFi
1809,2024-07-24,32,26-35,3.5,4.5,2.0,10.0,Tablet,Mobile Data
1810,2024-10-22,16,13-18,0.8,2.1,1.9,4.8,Mobile,Mobile Data
1811,2024-10-29,54,46-60,1.2,1.3,1.4,3.9,Mobile,WiFi
1812,2024-02-16,30,26-35,1.1,4.1,1.3,6.5,Mobile,Mobile Data
1813,2024-04-16,25,19-25,1.4,6.5,1.4,9.3,Laptop,Mobile Data
1814,2024-03-11,27,26-35,0.2,5.6,1.7,7.5,Mobile,Mobile Data
1815,2024-04-07,56,46-60,3.2,6.5,0.6,10.3,Laptop,Mobile Data
1816,2024-04-18,42,36-45,2.3,6.2,1.4,9.9,Tablet,Mobile Data
1817,2024-05-04,13,13-18,1.9,6.5,3.1,11.5,Laptop,Mobile Data
1818,2024-12-27,69,60+,2.1,3.9,3.0,9.0,Tablet,WiFi
1819,2024-05-26,54,46-60,3.3,7.0,3.2,13.5,Mobile,Mobile Data
1820,2024-07-27,17,13-18,0.5,1.3,1.4,3.2,Laptop,Mobile Data
1821,2024-11-10,13,13-18,2.4,3.7,2.6,8.7,Mobile,WiFi
1822,2024-04-08,36,36-45,3.4,3.3,3.4,10.1,Tablet,WiFi
1823,2024-09-18,23,19-25,1.1,2.2,1.7,5.0,Mobile,Mobile Data
1824,2024-01-01,29,26-35,1.5,4.9,3.5,9.9,Laptop,Mobile Data
1825,2024-08-01,21,19-25,0.3,6.0,3.1,9.4,Laptop,Mobile Data
1826,2024-02-13,70,60+,1.3,2.5,1.2,5.0,Tablet,Mobile Data
1827,2024-08-10,30,26-35,1.9,3.7,2.8,8.4,Mobile,Mobile Data
1828,2024-08-08,52,46-60,1.4,4.8,1.4,7.6,Tablet,Mobile Data
1829,2024-11-07,17,13-18,2.3,3.6,2.4,8.3,Tablet,WiFi
1830,2024-06-24,60,46-60,1.9,6.9,0.9,9.7,Laptop,Mobile Data
1831,2024-11-21,75,60+,3.0,6.1,3.3,12.4,Tablet,Mobile Data
1832,2024-01-01,18,13-18,0.9,5.7,2.1,8.7,Mobile,Mobile Data
1833,2024-03-16,38,36-45,1.0,4.5,2.9,8.4,Laptop,WiFi
1834,2024-08-14,59,46-60,3.7,6.7,2.8,13.2,Laptop,Mobile Data
1835,2024-06-16,67,60+,1.5,1.9,2.2,5.6,Laptop,WiFi
1836,2024-05-11,29,26-35,2.2,2.3,3.3,7.8,Laptop,Mobile Data
1837,2024-10-07,60,46-60,0.2,1.0,3.0,4.2,Laptop,Mobile Data
1838,2024-08-23,28,26-35,2.8,2.4,1.6,6.8,Mobile,Mobile Data
1839,2024-05-16,49,46-60,3.4,2.4,2.8,8.6,Mobile,Mobile Data
1840,2024-09-16,63,60+,3.4,4.5,0.9,8.8,Laptop,WiFi
1841,2024-10-30,47,46-60,3.6,4.5,2.7,10.8,Laptop,WiFi
1842,2024-08-06,44,36-45,1.9,1.5,3.2,6.6,Laptop,Mobile Data
1843,2024-04-06,33,26-35,3.7,3.0,0.9,7.6,Mobile,WiFi
1844,2024-08-28,32,26-35,2.2,1.9,3.1,7.2,Tablet,WiFi
1845,2024-09-18,17,13-18,2.4,1.9,2.1,6.4,Mobile,WiFi
1846,2024-09-22,63,60+,1.1,1.2,2.8,5.1,Tablet,Mobile Data
1847,2024-01-26,63,60+,2.3,4.5,2.6,9.4,Mobile,Mobile Data
1848,2024-09-04,24,19-25,1.5,5.1,3.2,9.8,Laptop,WiFi
1849,2024-10-18,27,26-35,0.9,5.2,2.1,8.2,Mobile,WiFi
1850,2024-11-07,14,13-18,0.2,6.8,3.0,10.0,Mobile,Mobile Data
1851,2024-04-05,19,19-25,3.8,2.3,3.1,9.2,Tablet,WiFi
1852,2024-03-20,73,60+,1.1,1.1,2.7,4.9,Tablet,Mobile Data
1853,2024-02-18,13,13-18,3.0,5.4,3.2,11.6,Tablet,WiFi
1854,2024-04-17,22,19-25,3.8,4.5,2.0,10.3,Tablet,Mobile Data
1855,2024-06-23,26,26-35,1.1,3.1,2.6,6.8,Mobile,Mobile Data
1856,2024-03-27,73,60+,1.5,4.5,3.4,9.4,Laptop,Mobile Data
1857,2024-05-18,74,60+,3.3,1.2,1.4,5.9,Tablet,Mobile Data
1858,2024-05-05,29,26-35,2.2,3.4,1.3,6.9,Laptop,WiFi
1859,2024-12-12,18,13-18,1.7,1.0,1.1,3.8,Laptop,WiFi
1860,2024-02-01,18,13-18,1.7,6.9,1.2,9.8,Mobile,WiFi
1861,2024-09-12,30,26-35,2.3,5.0,2.3,9.6,Mobile,WiFi
1862,2024-09-13,39,36-45,2.3,3.3,2.6,8.2,Tablet,WiFi
1863,2024-10-07,23,19-25,0.7,4.3,3.1,8.1,Laptop,Mobile Data
1864,2024-12-30,30,26-35,2.9,6.1,1.1,10.1,Mobile,Mobile Data
1865,2024-02-07,33,26-35,3.5,6.8,0.5,10.8,Laptop,Mobile Data
1866,2024-05-07,21,19-25,3.3,5.2,1.0,9.5,Laptop,WiFi
1867,2024-08-12,21,19-25,3.2,6.9,3.0,13.1,Laptop,WiFi
1868,2024-11-28,17,13-18,3.1,3.3,0.8,7.2,Mobile,Mobile Data
1869,2024-07-25,31,26-35,1.2,1.1,2.9,5.2,Tablet,WiFi
1870,2024-02-04,33,26-35,1.8,2.7,1.0,5.5,Laptop,WiFi
1871,2024-06-21,18,13-18,0.4,6.9,2.1,9.4,Mobile,Mobile Data
1872,2024-01-29,26,26-35,1.9,3.6,0.7,6.2,Laptop,WiFi
1873,2024-04-27,13,13-18,2.8,3.2,2.2,8.2,Mobile,WiFi
1874,2024-01-05,61,60+,2.2,5.9,0.5,8.6,Mobile,WiFi
1875,2024-09-23,27,26-35,1.5,4.2,3.4,9.1,Laptop,WiFi
1876,2024-08-17,75,60+,0.9,4.9,2.3,8.1,Mobile,Mobile Data
1877,2024-03-14,23,19-25,1.8,4.4,3.0,9.2,Laptop,WiFi
1878,2024-10-11,61,60+,3.1,2.9,3.0,9.0,Mobile,Mobile Data
1879,2024-05-07,49,46-60,2.5,4.3,2.9,9.7,Tablet,Mobile Data
1880,2024-06-21,22,19-25,2.1,5.5,2.6,10.2,Tablet,Mobile Data
1881,2024-07-10,18,13-18,2.9,5.6,1.1,9.6,Tablet,Mobile Data
1882,2024-12-21,65,60+,1.9,2.2,3.2,7.3,Mobile,WiFi
1883,2024-03-27,75,60+,3.8,6.2,1.3,11.3,Mobile,Mobile Data
1884,2024-08-26,36,36-45,1.1,3.6,2.8,7.5,Tablet,WiFi
1885,2024-05-19,38,36-45,4.0,3.2,1.6,8.8,Laptop,Mobile Data
1886,2024-12-06,24,19-25,3.5,2.2,2.0,7.7,Mobile,WiFi
1887,2024-01-08,16,13-18,3.4,6.9,0.5,10.8,Laptop,WiFi
1888,2024-11-27,42,36-45,1.4,6.1,2.7,10.2,Tablet,Mobile Data
1889,2024-09-20,38,36-45,4.0,6.7,2.5,13.2,Laptop,Mobile Data
1890,2024-09-18,72,60+,1.1,4.2,0.6,5.9,Laptop,WiFi
1891,2024-08-08,23,19-25,1.9,5.1,2.3,9.3,Tablet,Mobile Data
1892,2024-08-24,75,60+,0.5,2.9,1.3,4.7,Tablet,Mobile Data
1893,2024-03-19,38,36-45,1.1,4.4,3.4,8.9,Mobile,Mobile Data
1894,2024-01-31,33,26-35,2.0,1.5,1.8,5.3,Laptop,WiFi
1895,2024-12-03,23,19-25,2.5,3.6,1.9,8.0,Mobile,Mobile Data
1896,2024-11-02,35,26-35,1.7,6.1,2.2,10.0,Laptop,Mobile Data
1897,2024-10-26,39,36-45,3.1,4.6,0.6,8.3,Tablet,Mobile Data
1898,2024-01-14,48,46-60,2.1,5.8,1.8,9.7,Mobile,Mobile Data
1899,2024-11-12,24,19-25,0.9,5.6,1.0,7.5,Laptop,WiFi
1900,2024-01-16,40,36-45,3.4,3.2,1.5,8.1,Laptop,WiFi
1901,2024-05-27,38,36-45,1.2,5.2,3.2,9.6,Laptop,Mobile Data
1902,2024-01-31,13,13-18,0.4,4.4,1.5,6.3,Laptop,WiFi
1903,2024-11-13,65,60+,1.1,7.0,0.7,8.8,Tablet,WiFi
1904,2024-01-22,31,26-35,3.8,4.2,2.9,10.9,Tablet,WiFi
1905,2024-11-01,16,13-18,2.5,1.2,3.4,7.1,Mobile,Mobile Data
1906,2024-11-15,31,26-35,1.9,2.4,1.4,5.7,Laptop,Mobile Data
1907,2024-10-18,25,19-25,1.0,4.3,2.0,7.3,Tablet,Mobile Data
1908,2024-02-06,21,19-25,1.6,6.3,1.8,9.7,Tablet,WiFi
1909,2024-08-22,41,36-45,2.5,6.2,3.1,11.8,Tablet,Mobile Data
1910,2024-01-05,27,26-35,2.1,5.6,1.9,9.6,Tablet,WiFi
1911,2024-04-02,22,19-25,3.2,5.7,2.5,11.4,Mobile,WiFi
1912,2024-07-24,22,19-25,1.6,2.6,0.9,5.1,Mobile,Mobile Data
1913,2024-05-25,52,46-60,2.8,2.9,1.4,7.1,Mobile,WiFi
1914,2024-08-23,47,46-60,1.8,3.5,0.8,6.1,Tablet,Mobile Data
1915,2024-01-30,31,26-35,0.2,3.2,1.6,5.0,Laptop,Mobile Data
1916,2024-03-17,17,13-18,3.7,4.6,2.7,11.0,Mobile,Mobile Data
1917,2024-03-04,74,60+,2.5,3.9,1.3,7.7,Laptop,WiFi
1918,2024-09-16,16,13-18,2.9,2.8,1.8,7.5,Laptop,Mobile Data
1919,2024-02-15,62,60+,0.3,5.6,2.3,8.2,Tablet,Mobile Data
1920,2024-02-17,15,13-18,3.1,1.3,1.9,6.3,Tablet,WiFi
1921,2024-02-14,74,60+,3.7,2.7,3.2,9.6,Tablet,WiFi
1922,2024-11-04,50,46-60,3.2,3.8,2.0,9.0,Laptop,WiFi
1923,2024-07-02,28,26-35,1.3,3.4,2.8,7.5,Laptop,WiFi
1924,2024-06-07,53,46-60,1.7,3.0,3.2,7.9,Tablet,Mobile Data
1925,2024-08-06,42,36-45,3.9,1.4,2.7,8.0,Laptop,WiFi
1926,2024-02-08,58,46-60,2.3,3.8,3.3,9.4,Laptop,WiFi
1927,2024-10-16,59,46-60,1.1,1.1,2.9,5.1,Mobile,WiFi
1928,2024-09-30,65,60+,3.4,2.8,1.4,7.6,Mobile,WiFi
1929,2024-01-18,28,26-35,3.0,3.6,2.1,8.7,Laptop,Mobile Data
1930,2024-03-13,47,46-60,2.8,4.8,3.0,10.6,Laptop,Mobile Data
1931,2024-02-27,20,19-25,3.8,1.2,2.0,7.0,Tablet,Mobile Data
1932,2024-07-27,16,13-18,1.0,2.4,1.0,4.4,Mobile,Mobile Data
1933,2024-02-13,68,60+,0.7,2.8,2.1,5.6,Tablet,WiFi
1934,2024-09-15,52,46-60,2.8,3.0,2.1,7.9,Tablet,Mobile Data
1935,2024-11-01,39,36-45,3.5,1.0,0.6,5.1,Laptop,WiFi
1936,2024-12-20,17,13-18,0.9,1.3,1.5,3.7,Mobile,WiFi
1937,2024-04-27,40,36-45,0.6,4.4,0.8,5.8,Laptop,Mobile Data
1938,2024-03-03,54,46-60,1.8,1.6,0.9,4.3,Laptop,WiFi
1939,2024-06-23,30,26-35,0.6,4.4,1.7,6.7,Mobile,Mobile Data
1940,2024-10-11,34,26-35,4.0,3.1,0.8,7.9,Laptop,Mobile Data
1941,2024-11-07,14,13-18,2.5,2.0,3.1,7.6,Mobile,Mobile Data
1942,2024-12-02,13,13-18,3.4,4.9,2.9,11.2,Mobile,Mobile Data
1943,2024-08-30,44,36-45,3.6,4.6,0.6,8.8,Mobile,Mobile Data
1944,2024-07-17,63,60+,2.2,4.3,2.2,8.7,Tablet,WiFi
1945,2024-06-29,33,26-35,2.6,6.3,2.1,11.0,Tablet,WiFi
1946,2024-03-13,17,13-18,2.0,2.6,2.0,6.6,Laptop,Mobile Data
1947,2024-02-07,32,26-35,1.0,5.3,1.2,7.5,Laptop,WiFi
1948,2024-05-20,73,60+,1.8,4.5,3.0,9.3,Mobile,WiFi
1949,2024-05-02,23,19-25,3.8,3.0,2.2,9.0,Mobile,WiFi
1950,2024-11-24,60,46-60,4.0,6.0,1.1,11.1,Laptop,Mobile Data
1951,2024-05-02,69,60+,3.5,2.4,3.0,8.9,Tablet,Mobile Data
1952,2024-02-08,14,13-18,2.2,6.8,3.4,12.4,Laptop,Mobile Data
1953,2024-03-06,17,13-18,1.7,5.9,2.7,10.3,Tablet,WiFi
1954,2024-09-08,28,26-35,0.9,3.5,1.1,5.5,Laptop,Mobile Data
1955,2024-02-07,25,19-25,2.1,4.0,1.2,7.3,Mobile,WiFi
1956,2024-09-15,18,13-18,3.0,4.8,0.7,8.5,Tablet,Mobile Data
1957,2024-06-16,13,13-18,1.9,1.7,2.4,6.0,Mobile,Mobile Data
1958,2024-09-19,23,19-25,0.4,5.7,1.5,7.6,Laptop,WiFi
1959,2024-02-28,42,36-45,2.6,5.0,3.3,10.9,Laptop,WiFi
1960,2024-11-11,43,36-45,2.6,4.6,0.7,7.9,Tablet,WiFi
1961,2024-10-23,29,26-35,1.6,4.6,1.8,8.0,Tablet,Mobile Data
1962,2024-04-23,38,36-45,2.5,2.9,0.8,6.2,Mobile,Mobile Data
1963,2024-08-02,17,13-18,2.9,6.2,1.7,10.8,Tablet,WiFi
1964,2024-01-06,73,60+,1.9,6.2,1.3,9.4,Laptop,WiFi
1965,2024-04-30,62,60+,3.4,5.7,1.2,10.3,Tablet,Mobile Data
1966,2024-03-07,52,46-60,3.8,2.7,2.0,8.5,Laptop,Mobile Data
1967,2024-03-02,44,36-45,1.4,2.8,1.5,5.7,Tablet,Mobile Data
1968,2024-07-25,32,26-35,1.1,2.0,1.0,4.1,Mobile,WiFi
1969,2024-12-01,28,26-35,0.6,3.4,0.7,4.7,Mobile,Mobile Data
1970,2024-10-10,33,26-35,3.4,1.4,2.4,7.2,Mobile,WiFi
1971,2024-12-10,66,60+,3.0,4.8,0.7,8.5,Tablet,Mobile Data
1972,2024-08-17,42,36-45,2.4,1.1,1.1,4.6,Tablet,Mobile Data
1973,2024-02-27,43,36-45,2.3,1.8,2.4,6.5,Laptop,Mobile Data
